DISTRICT_ASSIGNED,OpenYear,OpenQuarter,OpenMonthNum,StatusCurrent,TotalCases,Cases_NoInspection,Cases_Habitability,Cases_Retaliation,Cases_Retaliation_DuringMoratorium,Cases_WithNOV
7.0,2005,Q2,6,Closed,1,1,0,0,0,0
7.0,2005,Q2,6,Completed,50,8,6,0,0,0
7.0,2005,Q3,7,Completed,66,8,11,0,0,0
7.0,2005,Q3,8,Completed,52,7,9,0,0,0
7.0,2005,Q3,9,Completed,56,5,5,0,0,0
7.0,2005,Q4,10,Completed,68,9,15,0,0,0
7.0,2005,Q4,11,Completed,34,4,5,0,0,0
7.0,2005,Q4,12,Closed,1,1,0,0,0,0
7.0,2005,Q4,12,Completed,50,6,15,0,0,0
7.0,2006,Q1,1,Completed,53,13,16,0,0,0
7.0,2006,Q1,2,Completed,41,4,17,1,0,0
7.0,2006,Q1,3,Completed,66,5,15,1,0,0
7.0,2006,Q2,4,Completed,44,1,12,1,0,0
7.0,2006,Q2,4,Initiated,1,1,1,0,0,0
7.0,2006,Q2,5,Completed,69,7,12,0,0,0
7.0,2006,Q2,6,Completed,68,5,9,0,0,0
7.0,2006,Q3,7,Completed,47,9,5,0,0,0
7.0,2006,Q3,8,Closed,1,1,0,0,0,0
7.0,2006,Q3,8,Completed,76,11,11,0,0,0
7.0,2006,Q3,9,Completed,55,3,6,0,0,0
7.0,2006,Q4,10,Completed,51,5,7,0,0,0
7.0,2006,Q4,11,Completed,47,3,15,0,0,0
7.0,2006,Q4,12,Completed,62,8,20,0,0,0
7.0,2007,Q1,1,Completed,46,3,14,0,0,0
7.0,2007,Q1,2,Completed,42,3,8,1,0,0
7.0,2007,Q1,3,Completed,32,7,6,0,0,0
7.0,2007,Q2,4,Completed,50,8,8,0,0,0
7.0,2007,Q2,5,Completed,59,8,15,0,0,0
7.0,2007,Q2,6,Completed,60,6,11,0,0,0
7.0,2007,Q3,7,Completed,84,3,7,0,0,0
7.0,2007,Q3,8,Completed,84,7,9,0,0,0
7.0,2007,Q3,8,NOV Issued,1,1,0,0,0,0
7.0,2007,Q3,9,Completed,60,7,9,0,0,0
7.0,2007,Q4,10,Completed,54,6,11,1,0,0
7.0,2007,Q4,11,Completed,52,2,4,1,0,0
7.0,2007,Q4,12,Completed,38,2,5,0,0,0
7.0,2008,Q1,1,Completed,57,4,6,0,0,0
7.0,2008,Q1,2,Completed,67,5,9,0,0,0
7.0,2008,Q1,3,Completed,54,6,7,0,0,0
7.0,2008,Q2,4,Completed,71,4,3,1,0,0
7.0,2008,Q2,5,Completed,92,3,1,0,0,0
7.0,2008,Q2,6,Completed,79,4,16,0,0,0
7.0,2008,Q3,7,Completed,92,5,11,0,0,0
7.0,2008,Q3,8,Closed,1,1,0,0,0,0
7.0,2008,Q3,8,Completed,93,2,7,0,0,0
7.0,2008,Q3,9,Completed,70,8,9,0,0,0
7.0,2008,Q4,10,Completed,60,1,3,0,0,0
7.0,2008,Q4,11,Completed,43,0,12,0,0,0
7.0,2008,Q4,12,Completed,43,6,8,0,0,0
7.0,2009,Q1,1,Completed,30,9,10,0,0,0
7.0,2009,Q1,2,Completed,29,3,6,0,0,0
7.0,2009,Q1,3,Completed,33,0,6,0,0,0
7.0,2009,Q1,3,Initiated,1,1,1,0,0,0
7.0,2009,Q2,4,Completed,52,3,4,0,0,0
7.0,2009,Q2,5,Completed,56,1,4,1,0,0
7.0,2009,Q2,6,Completed,63,3,5,0,0,0
7.0,2009,Q2,6,Initiated,1,1,1,0,0,0
7.0,2009,Q3,7,Closed,1,1,0,0,0,0
7.0,2009,Q3,7,Completed,65,2,5,0,0,0
7.0,2009,Q3,8,Completed,62,1,5,0,0,0
7.0,2009,Q3,9,Completed,56,3,3,0,0,0
7.0,2009,Q4,10,Completed,72,3,5,0,0,0
7.0,2009,Q4,11,Completed,34,1,9,0,0,0
7.0,2009,Q4,12,Completed,29,3,7,0,0,0
7.0,2010,Q1,1,Completed,34,2,5,0,0,0
7.0,2010,Q1,2,Completed,34,0,4,0,0,0
7.0,2010,Q1,3,Completed,41,2,2,0,0,0
7.0,2010,Q2,4,Completed,64,4,8,0,0,0
7.0,2010,Q2,5,Completed,38,4,4,0,0,0
7.0,2010,Q2,6,Completed,119,2,5,0,0,0
7.0,2010,Q3,7,Completed,111,3,3,0,0,0
7.0,2010,Q3,8,Completed,70,3,10,1,0,0
7.0,2010,Q3,9,Completed,61,11,15,0,0,0
7.0,2010,Q4,10,Completed,90,2,6,0,0,0
7.0,2010,Q4,11,Completed,40,2,10,0,0,0
7.0,2010,Q4,12,Completed,36,2,10,0,0,0
7.0,2011,Q1,1,Completed,55,8,14,0,0,0
7.0,2011,Q1,2,Completed,33,1,8,0,0,0
7.0,2011,Q1,3,Completed,38,4,5,0,0,0
7.0,2011,Q2,4,Completed,43,3,11,2,0,0
7.0,2011,Q2,5,Completed,38,6,8,0,0,0
7.0,2011,Q2,6,Completed,49,6,4,1,0,0
7.0,2011,Q3,7,Completed,60,13,7,0,0,0
7.0,2011,Q3,8,Completed,65,21,11,0,0,0
7.0,2011,Q3,8,NOV Issued,1,1,1,0,0,0
7.0,2011,Q3,9,Completed,48,6,6,0,0,0
7.0,2011,Q3,9,Warning,1,1,1,0,0,0
7.0,2011,Q4,10,Completed,67,26,8,0,0,0
7.0,2011,Q4,11,Completed,47,10,9,0,0,0
7.0,2011,Q4,12,Completed,42,14,9,0,0,0
7.0,2012,Q1,1,Completed,38,12,7,0,0,0
7.0,2012,Q1,2,Completed,59,12,8,0,0,0
7.0,2012,Q1,2,Referred to Law,1,1,0,0,0,0
7.0,2012,Q1,2,Under Investigation,1,0,1,0,0,0
7.0,2012,Q1,3,Completed,39,6,6,0,0,0
7.0,2012,Q2,4,Completed,39,4,6,0,0,0
7.0,2012,Q2,5,Completed,46,13,4,0,0,0
7.0,2012,Q2,6,Completed,64,23,11,0,0,0
7.0,2012,Q3,7,Completed,76,39,5,0,0,0
7.0,2012,Q3,8,Completed,101,40,9,0,0,0
7.0,2012,Q3,9,Completed,72,29,7,0,0,0
7.0,2012,Q4,10,Completed,58,22,9,0,0,0
7.0,2012,Q4,11,Completed,53,10,6,0,0,0
7.0,2012,Q4,12,Completed,36,2,15,0,0,0
7.0,2012,Q4,12,Reviews In Process,1,1,1,0,0,0
7.0,2013,Q1,1,Completed,45,6,12,0,0,0
7.0,2013,Q1,2,Completed,34,3,9,0,0,0
7.0,2013,Q1,3,Completed,50,6,13,1,0,0
7.0,2013,Q2,4,Closed,1,1,0,0,0,0
7.0,2013,Q2,4,Completed,44,10,6,0,0,0
7.0,2013,Q2,5,Completed,55,7,11,0,0,0
7.0,2013,Q2,6,Completed,53,12,8,0,0,0
7.0,2013,Q3,7,Completed,55,17,4,0,0,0
7.0,2013,Q3,8,Completed,53,12,12,0,0,0
7.0,2013,Q3,9,Completed,71,14,12,0,0,0
7.0,2013,Q4,10,Closed,1,0,0,0,0,0
7.0,2013,Q4,10,Completed,53,13,8,0,0,0
7.0,2013,Q4,11,Completed,39,4,10,0,0,0
7.0,2013,Q4,12,Completed,36,5,4,0,0,0
7.0,2014,Q1,1,Closed,1,0,0,0,0,0
7.0,2014,Q1,1,Completed,38,7,7,0,0,0
7.0,2014,Q1,2,Completed,40,13,5,0,0,0
7.0,2014,Q1,3,Completed,51,11,8,0,0,0
7.0,2014,Q2,4,Completed,46,5,5,1,0,0
7.0,2014,Q2,5,Completed,54,7,6,0,0,0
7.0,2014,Q2,5,NOV Issued,1,0,1,0,0,0
7.0,2014,Q2,6,Completed,50,9,5,0,0,0
7.0,2014,Q3,7,Closed,1,1,0,0,0,0
7.0,2014,Q3,7,Completed,65,12,3,0,0,0
7.0,2014,Q3,8,Closed,1,1,1,0,0,0
7.0,2014,Q3,8,Completed,72,16,14,0,0,0
7.0,2014,Q3,8,Initiated,1,0,1,0,0,0
7.0,2014,Q3,8,Reviews Completed,1,1,1,0,0,0
7.0,2014,Q3,9,Completed,67,17,8,0,0,0
7.0,2014,Q4,10,Closed,1,1,0,0,0,0
7.0,2014,Q4,10,Completed,73,4,9,0,0,0
7.0,2014,Q4,11,Closed,2,1,0,0,0,0
7.0,2014,Q4,11,Completed,41,8,3,0,0,0
7.0,2014,Q4,11,Initiated,1,1,0,0,0,0
7.0,2014,Q4,12,Completed,49,10,15,1,0,0
7.0,2014,Q4,12,Initiated,1,1,0,0,0,0
7.0,2015,Q1,1,Closed,1,1,1,0,0,0
7.0,2015,Q1,1,Completed,59,3,9,0,0,0
7.0,2015,Q1,2,Completed,52,13,7,0,0,0
7.0,2015,Q1,3,Completed,56,3,8,0,0,0
7.0,2015,Q1,3,NOV Issued,1,1,0,0,0,0
7.0,2015,Q1,3,Referred to Law,1,1,0,0,0,0
7.0,2015,Q2,4,Closed,1,1,0,0,0,0
7.0,2015,Q2,4,Completed,60,6,13,0,0,0
7.0,2015,Q2,5,Closed,1,1,0,0,0,0
7.0,2015,Q2,5,Completed,76,14,7,0,0,0
7.0,2015,Q2,6,Completed,117,29,11,0,0,0
7.0,2015,Q3,7,Completed,76,14,14,0,0,0
7.0,2015,Q3,8,Completed,95,19,14,0,0,0
7.0,2015,Q3,8,NOV Issued,1,1,0,0,0,0
7.0,2015,Q3,9,Completed,73,19,7,0,0,0
7.0,2015,Q4,10,Closed,1,1,0,0,0,0
7.0,2015,Q4,10,Completed,72,10,6,0,0,0
7.0,2015,Q4,11,Closed,1,0,1,0,0,0
7.0,2015,Q4,11,Completed,71,11,17,0,0,0
7.0,2015,Q4,12,Completed,75,8,15,0,0,0
7.0,2016,Q1,1,Citation Issued,1,1,0,0,0,0
7.0,2016,Q1,1,Completed,50,7,7,0,0,0
7.0,2016,Q1,2,Completed,75,18,7,0,0,0
7.0,2016,Q1,3,Completed,85,26,11,0,0,0
7.0,2016,Q2,4,Completed,79,9,8,0,0,0
7.0,2016,Q2,5,Closed,1,1,0,0,0,0
7.0,2016,Q2,5,Completed,86,31,9,0,0,0
7.0,2016,Q2,6,Completed,83,28,13,0,0,0
7.0,2016,Q2,6,Initiated,1,1,1,0,0,0
7.0,2016,Q2,6,Issued,1,0,1,0,0,0
7.0,2016,Q3,7,Citation Issued,2,2,0,0,0,0
7.0,2016,Q3,7,Completed,88,25,16,1,0,0
7.0,2016,Q3,7,Under Investigation,1,1,0,0,0,0
7.0,2016,Q3,8,Closed,2,2,0,0,0,0
7.0,2016,Q3,8,Completed,115,42,18,1,0,0
7.0,2016,Q3,8,Initiated,1,1,0,0,0,0
7.0,2016,Q3,8,NOV Issued,1,1,0,0,0,0
7.0,2016,Q3,9,Citation Issued,1,0,0,0,0,0
7.0,2016,Q3,9,Completed,78,24,11,2,0,0
7.0,2016,Q3,9,Issued,1,1,1,0,0,0
7.0,2016,Q4,10,Citation Issued,3,3,0,0,0,0
7.0,2016,Q4,10,Closed,1,0,0,0,0,0
7.0,2016,Q4,10,Completed,63,17,10,1,0,0
7.0,2016,Q4,11,Closed,1,1,0,0,0,0
7.0,2016,Q4,11,Completed,92,38,14,1,0,0
7.0,2016,Q4,12,Citation Issued,3,3,0,0,0,0
7.0,2016,Q4,12,Completed,68,11,16,1,0,0
7.0,2017,Q1,1,Citation Issued,1,1,0,0,0,0
7.0,2017,Q1,1,Closed,1,1,0,0,0,0
7.0,2017,Q1,1,Completed,70,11,16,1,0,0
7.0,2017,Q1,1,NOV Issued,2,2,1,0,0,0
7.0,2017,Q1,2,Closed,1,1,0,0,0,0
7.0,2017,Q1,2,Completed,56,21,15,2,0,0
7.0,2017,Q1,2,Initiated,1,1,0,0,0,0
7.0,2017,Q1,2,Referred to Law,1,1,0,0,0,0
7.0,2017,Q1,3,Closed,2,0,1,0,0,0
7.0,2017,Q1,3,Completed,119,33,29,2,0,0
7.0,2017,Q2,4,Completed,97,40,13,0,0,0
7.0,2017,Q2,5,Closed,4,1,0,0,0,0
7.0,2017,Q2,5,Completed,115,38,9,0,0,0
7.0,2017,Q2,5,Initiated,4,3,1,0,0,0
7.0,2017,Q2,5,Warning,1,1,0,0,0,0
7.0,2017,Q2,6,Closed,2,2,0,0,0,0
7.0,2017,Q2,6,Completed,122,60,14,0,0,0
7.0,2017,Q3,7,Closed,1,1,0,0,0,0
7.0,2017,Q3,7,Completed,122,51,11,0,0,0
7.0,2017,Q3,7,NOV Issued,1,1,0,0,0,0
7.0,2017,Q3,8,Closed,2,2,1,0,0,0
7.0,2017,Q3,8,Completed,110,39,18,3,0,0
7.0,2017,Q3,9,Citation Issued,1,1,0,0,0,0
7.0,2017,Q3,9,Closed,2,1,1,0,0,0
7.0,2017,Q3,9,Completed,111,33,26,1,0,0
7.0,2017,Q3,9,Initiated,1,1,1,0,0,0
7.0,2017,Q4,10,Citation Issued,2,1,0,0,0,0
7.0,2017,Q4,10,Closed,1,1,0,0,0,0
7.0,2017,Q4,10,Completed,111,36,15,1,0,0
7.0,2017,Q4,10,Warning,1,1,0,0,0,0
7.0,2017,Q4,11,Citation Issued,1,1,0,0,0,0
7.0,2017,Q4,11,Completed,72,22,14,1,0,0
7.0,2017,Q4,12,Closed,2,2,1,0,0,0
7.0,2017,Q4,12,Completed,56,16,23,1,0,0
7.0,2017,Q4,12,Referred to Law,1,0,0,0,0,0
7.0,2018,Q1,1,Closed,2,1,2,0,0,0
7.0,2018,Q1,1,Completed,93,39,33,3,0,0
7.0,2018,Q1,1,Initiated,1,1,0,0,0,0
7.0,2018,Q1,2,Citation Issued,1,1,0,0,0,0
7.0,2018,Q1,2,Closed,6,4,4,0,0,0
7.0,2018,Q1,2,Completed,101,40,37,3,0,0
7.0,2018,Q1,2,Initiated,1,1,0,0,0,0
7.0,2018,Q1,3,Citation Issued,1,1,0,0,0,0
7.0,2018,Q1,3,Closed,6,4,4,0,0,0
7.0,2018,Q1,3,Completed,104,47,35,3,0,0
7.0,2018,Q1,3,Initiated,4,4,1,0,0,0
7.0,2018,Q2,4,Citation Issued,3,3,0,0,0,0
7.0,2018,Q2,4,Closed,15,12,9,2,0,0
7.0,2018,Q2,4,Completed,83,35,28,0,0,0
7.0,2018,Q2,4,Initiated,1,1,0,0,0,0
7.0,2018,Q2,5,Closed,37,33,21,0,0,0
7.0,2018,Q2,5,Completed,135,78,34,1,0,0
7.0,2018,Q2,5,Issued,1,1,1,0,0,0
7.0,2018,Q2,6,Closed,23,22,14,0,0,0
7.0,2018,Q2,6,Completed,136,90,29,0,0,0
7.0,2018,Q3,7,Closed,43,39,15,0,0,0
7.0,2018,Q3,7,Completed,137,110,41,3,0,0
7.0,2018,Q3,7,Initiated,1,1,0,0,0,0
7.0,2018,Q3,8,Citation Issued,2,2,0,0,0,0
7.0,2018,Q3,8,Closed,36,34,11,1,0,0
7.0,2018,Q3,8,Completed,110,76,22,1,0,0
7.0,2018,Q3,8,Initiated,2,2,0,0,0,0
7.0,2018,Q3,8,Issued,1,1,1,0,0,0
7.0,2018,Q3,8,NOV Issued,1,1,1,0,0,0
7.0,2018,Q3,9,Closed,33,28,10,0,0,0
7.0,2018,Q3,9,Completed,102,66,15,0,0,0
7.0,2018,Q3,9,Initiated,1,1,0,0,0,0
7.0,2018,Q3,9,NOV Issued,2,0,0,0,0,0
7.0,2018,Q4,10,Closed,24,16,10,0,0,0
7.0,2018,Q4,10,Completed,123,83,32,1,0,0
7.0,2018,Q4,10,Initiated,1,1,0,0,0,0
7.0,2018,Q4,10,Issued,1,1,1,0,0,0
7.0,2018,Q4,11,Closed,14,11,6,1,0,0
7.0,2018,Q4,11,Completed,77,58,23,0,0,0
7.0,2018,Q4,11,NOV Issued,1,0,0,0,0,0
7.0,2018,Q4,12,Closed,29,26,17,0,0,0
7.0,2018,Q4,12,Completed,92,55,24,3,0,0
7.0,2018,Q4,12,Initiated,2,2,2,0,0,0
7.0,2018,Q4,12,Under Investigation,1,1,0,0,0,0
7.0,2019,Q1,1,Closed,29,24,17,0,0,0
7.0,2019,Q1,1,Completed,124,87,42,0,0,0
7.0,2019,Q1,1,Issued,1,0,1,0,0,0
7.0,2019,Q1,1,NOV Issued,1,0,1,0,0,0
7.0,2019,Q1,2,Closed,24,19,17,0,0,0
7.0,2019,Q1,2,Completed,68,36,21,2,0,0
7.0,2019,Q1,2,NOV Issued,1,0,0,0,0,0
7.0,2019,Q1,2,Under Investigation,1,0,0,0,0,0
7.0,2019,Q1,3,Closed,41,35,20,1,0,0
7.0,2019,Q1,3,Completed,121,63,35,2,0,0
7.0,2019,Q1,3,NOV Issued,1,0,1,0,0,0
7.0,2019,Q2,4,Closed,35,29,16,0,0,0
7.0,2019,Q2,4,Completed,107,76,41,2,0,0
7.0,2019,Q2,5,Closed,36,36,28,2,0,0
7.0,2019,Q2,5,Completed,126,72,25,1,0,0
7.0,2019,Q2,5,Initiated,1,1,0,0,0,0
7.0,2019,Q2,5,NOV Issued,1,0,0,0,0,0
7.0,2019,Q2,6,Citation Issued,1,1,0,0,0,0
7.0,2019,Q2,6,Closed,25,21,12,0,0,0
7.0,2019,Q2,6,Completed,166,85,22,1,0,0
7.0,2019,Q2,6,Initiated,1,1,0,0,0,0
7.0,2019,Q2,6,NOV Issued,2,1,0,0,0,0
7.0,2019,Q2,6,Referred to Law,1,0,0,0,0,0
7.0,2019,Q3,7,Citation Issued,1,0,0,0,0,0
7.0,2019,Q3,7,Closed,35,29,21,1,0,0
7.0,2019,Q3,7,Completed,151,80,29,1,0,0
7.0,2019,Q3,8,Closed,39,34,15,0,0,0
7.0,2019,Q3,8,Completed,145,95,26,0,0,0
7.0,2019,Q3,8,Referred to Law,1,0,0,0,0,0
7.0,2019,Q3,9,Closed,20,15,7,0,0,0
7.0,2019,Q3,9,Completed,119,72,22,2,0,0
7.0,2019,Q3,9,Referred to Law,1,0,1,0,0,0
7.0,2019,Q4,10,Closed,35,29,14,0,0,0
7.0,2019,Q4,10,Completed,100,57,30,0,0,0
7.0,2019,Q4,10,Initiated,1,1,1,0,0,0
7.0,2019,Q4,11,Closed,29,25,14,0,0,0
7.0,2019,Q4,11,Completed,108,59,24,2,0,0
7.0,2019,Q4,12,Closed,33,31,23,1,0,0
7.0,2019,Q4,12,Completed,88,50,23,1,0,0
7.0,2019,Q4,12,EO Vacate Close Issued,1,1,1,0,0,0
7.0,2019,Q4,12,Initiated,1,1,1,0,0,0
7.0,2019,Q4,12,Referred to Law,1,0,0,0,0,0
7.0,2020,Q1,1,Closed,38,35,19,2,0,0
7.0,2020,Q1,1,Completed,100,52,31,5,0,0
7.0,2020,Q1,1,Issued,1,1,1,0,0,0
7.0,2020,Q1,2,Closed,55,50,26,1,0,0
7.0,2020,Q1,2,Completed,103,64,32,1,0,0
7.0,2020,Q1,2,Initiated,2,1,0,0,0,0
7.0,2020,Q1,2,Issued,1,1,1,0,0,0
7.0,2020,Q1,2,NOV Issued,2,0,2,1,0,0
7.0,2020,Q1,2,Reviews In Process,1,1,1,0,0,0
7.0,2020,Q1,3,Closed,43,42,24,3,3,0
7.0,2020,Q1,3,Completed,100,72,30,4,4,0
7.0,2020,Q1,3,Initiated,2,2,2,0,0,0
7.0,2020,Q1,3,Warning,1,0,0,0,0,0
7.0,2020,Q2,4,Closed,37,28,16,0,0,0
7.0,2020,Q2,4,Completed,78,58,15,0,0,0
7.0,2020,Q2,5,Closed,38,36,11,0,0,0
7.0,2020,Q2,5,Completed,82,62,11,2,2,0
7.0,2020,Q2,6,Closed,35,33,21,3,3,0
7.0,2020,Q2,6,Completed,79,58,12,0,0,0
7.0,2020,Q2,6,Initiated,2,1,1,0,0,0
7.0,2020,Q2,6,Issued,1,1,1,0,0,0
7.0,2020,Q3,7,Closed,40,35,26,1,1,0
7.0,2020,Q3,7,Completed,105,69,17,0,0,0
7.0,2020,Q3,7,Initiated,2,2,1,0,0,0
7.0,2020,Q3,7,NOV Issued,2,1,2,0,0,0
7.0,2020,Q3,7,Referred to Law,1,0,0,0,0,0
7.0,2020,Q3,7,Warning,1,0,0,0,0,0
7.0,2020,Q3,8,Closed,25,21,14,1,1,0
7.0,2020,Q3,8,Completed,110,77,17,1,1,0
7.0,2020,Q3,8,EO Repair Restore Issued,1,0,1,0,0,0
7.0,2020,Q3,8,Initiated,6,6,4,0,0,0
7.0,2020,Q3,8,NOV Issued,1,0,1,0,0,0
7.0,2020,Q3,9,Closed,21,20,13,3,3,0
7.0,2020,Q3,9,Completed,112,76,37,3,3,0
7.0,2020,Q3,9,EO Repair Restore Issued,1,1,1,0,0,0
7.0,2020,Q3,9,Initiated,4,4,4,0,0,0
7.0,2020,Q3,9,NOV Issued,1,0,1,0,0,0
7.0,2020,Q3,9,Warning,1,0,0,0,0,0
7.0,2020,Q4,10,Closed,21,20,13,0,0,0
7.0,2020,Q4,10,Completed,115,81,32,0,0,0
7.0,2020,Q4,10,Initiated,1,1,1,0,0,0
7.0,2020,Q4,10,Open Duplicate,1,1,0,0,0,0
7.0,2020,Q4,10,Under Investigation,1,1,0,0,0,0
7.0,2020,Q4,10,Warning,1,0,1,0,0,0
7.0,2020,Q4,11,Closed,13,13,10,1,1,0
7.0,2020,Q4,11,Completed,77,55,19,1,1,0
7.0,2020,Q4,11,Initiated,2,2,1,0,0,0
7.0,2020,Q4,11,NOV Issued,1,0,1,0,0,0
7.0,2020,Q4,12,Closed,22,19,19,3,3,0
7.0,2020,Q4,12,Completed,84,56,19,0,0,0
7.0,2020,Q4,12,NOV Issued,3,0,3,0,0,0
7.0,2020,Q4,12,Reviews Completed,1,1,1,0,0,0
7.0,2021,Q1,1,Closed,28,27,22,2,2,0
7.0,2021,Q1,1,Completed,76,53,26,1,1,0
7.0,2021,Q1,1,Compliance Achieved,1,1,1,0,0,0
7.0,2021,Q1,1,Initiated,1,1,1,0,0,0
7.0,2021,Q1,1,Under Investigation,1,1,1,0,0,0
7.0,2021,Q1,2,Closed,19,18,13,0,0,0
7.0,2021,Q1,2,Completed,76,47,32,1,1,0
7.0,2021,Q1,2,Initiated,1,1,1,1,1,0
7.0,2021,Q1,3,Closed,20,17,13,0,0,0
7.0,2021,Q1,3,Completed,78,44,23,0,0,0
7.0,2021,Q1,3,Issued,1,1,1,0,0,0
7.0,2021,Q1,3,NOV Issued,3,3,2,0,0,0
7.0,2021,Q2,4,Closed,17,14,9,2,2,0
7.0,2021,Q2,4,Completed,86,57,26,1,1,0
7.0,2021,Q2,4,Initiated,3,3,3,0,0,0
7.0,2021,Q2,4,Under Investigation,1,1,0,0,0,0
7.0,2021,Q2,5,Closed,18,15,12,1,1,0
7.0,2021,Q2,5,Completed,89,58,18,1,1,0
7.0,2021,Q2,5,EO Repair Restore Issued,1,1,1,0,0,0
7.0,2021,Q2,5,Initiated,2,2,2,0,0,0
7.0,2021,Q2,5,Open Duplicate,1,1,1,0,0,0
7.0,2021,Q2,5,Under Investigation,1,1,1,0,0,0
7.0,2021,Q2,6,Citation Issued,1,1,0,0,0,0
7.0,2021,Q2,6,Closed,24,23,16,1,1,0
7.0,2021,Q2,6,Completed,125,90,26,1,1,0
7.0,2021,Q2,6,Initiated,2,2,2,1,1,0
7.0,2021,Q2,6,NOV Issued,1,0,1,0,0,0
7.0,2021,Q3,7,Application Completed,1,1,1,0,0,0
7.0,2021,Q3,7,Closed,17,16,10,1,1,0
7.0,2021,Q3,7,Completed,112,83,27,1,1,0
7.0,2021,Q3,7,Under Investigation,2,2,2,2,2,0
7.0,2021,Q3,8,Closed,34,32,25,3,3,0
7.0,2021,Q3,8,Completed,115,75,44,3,3,0
7.0,2021,Q3,8,Compliance Achieved,1,0,1,0,0,0
7.0,2021,Q3,8,Initiated,2,2,1,0,0,0
7.0,2021,Q3,8,NOV Issued,1,1,1,0,0,0
7.0,2021,Q3,8,Withdrawn,1,1,1,0,0,0
7.0,2021,Q3,9,Closed,27,27,20,3,3,0
7.0,2021,Q3,9,Completed,128,96,35,1,1,0
7.0,2021,Q3,9,Compliance Achieved,1,1,1,0,0,0
7.0,2021,Q3,9,Withdrawn,1,0,0,0,0,0
7.0,2021,Q4,10,Closed,29,27,19,0,0,0
7.0,2021,Q4,10,Completed,86,64,24,2,2,0
7.0,2021,Q4,10,EO Vacate Close Issued,1,1,1,0,0,0
7.0,2021,Q4,10,Under Investigation,1,1,1,0,0,0
7.0,2021,Q4,11,Closed,24,23,17,1,1,0
7.0,2021,Q4,11,Completed,99,69,36,0,0,0
7.0,2021,Q4,11,NOV Issued,1,0,1,0,0,0
7.0,2021,Q4,11,Under Investigation,1,0,0,0,0,0
7.0,2021,Q4,12,Closed,32,32,27,1,1,0
7.0,2021,Q4,12,Completed,80,55,31,2,2,0
7.0,2021,Q4,12,EO Repair Restore Issued,1,0,1,0,0,0
7.0,2021,Q4,12,Hazard Correction Order Issued,1,1,1,0,0,0
7.0,2021,Q4,12,Under Investigation,1,1,1,0,0,0
7.0,2022,Q1,1,Closed,37,37,28,1,1,0
7.0,2022,Q1,1,Completed,90,72,47,1,1,0
7.0,2022,Q1,1,Initiated,3,3,3,0,0,0
7.0,2022,Q1,1,Reviews Completed,1,1,1,0,0,0
7.0,2022,Q1,2,Closed,36,36,28,3,3,0
7.0,2022,Q1,2,Completed,71,56,35,1,1,0
7.0,2022,Q1,2,Hazard Correction Order Issued,1,1,1,0,0,0
7.0,2022,Q1,2,Initiated,3,3,3,0,0,0
7.0,2022,Q1,2,NOV Issued,2,2,2,0,0,0
7.0,2022,Q1,2,Reviews Completed,1,1,1,0,0,0
7.0,2022,Q1,2,Under Investigation,1,1,1,0,0,0
7.0,2022,Q1,2,Withdrawn,1,1,1,0,0,0
7.0,2022,Q1,3,Closed,41,40,39,1,0,0
7.0,2022,Q1,3,Completed,109,80,36,3,0,0
7.0,2022,Q1,3,Compliance Achieved,1,0,1,0,0,0
7.0,2022,Q1,3,EO Repair Restore Issued,1,0,1,0,0,0
7.0,2022,Q1,3,NOV Issued,2,1,2,0,0,0
7.0,2022,Q1,3,Open Duplicate,1,1,0,0,0,0
7.0,2022,Q1,3,Under Investigation,1,1,1,0,0,0
7.0,2022,Q2,4,Citation Issued,1,1,0,0,0,0
7.0,2022,Q2,4,Closed,38,35,26,0,0,0
7.0,2022,Q2,4,Completed,89,69,28,2,0,0
7.0,2022,Q2,4,EO Repair Restore Issued,1,0,1,0,0,0
7.0,2022,Q2,4,Hazard Correction Order Issued,1,1,1,0,0,0
7.0,2022,Q2,4,Initiated,1,1,1,0,0,0
7.0,2022,Q2,4,Open Duplicate,3,3,1,0,0,0
7.0,2022,Q2,4,Under Investigation,15,13,15,1,0,0
7.0,2022,Q2,5,Closed,28,26,22,1,0,0
7.0,2022,Q2,5,Completed,116,92,23,1,0,0
7.0,2022,Q2,5,Initiated,3,3,3,0,0,0
7.0,2022,Q2,5,NOV Issued,1,0,1,0,0,0
7.0,2022,Q2,5,Open Duplicate,2,2,2,0,0,0
7.0,2022,Q2,5,Under Investigation,13,13,13,0,0,0
7.0,2022,Q2,6,Closed,30,29,21,2,0,0
7.0,2022,Q2,6,Completed,154,125,34,1,0,0
7.0,2022,Q2,6,Hazard Correction Order Issued,1,1,1,0,0,0
7.0,2022,Q2,6,Initiated,3,3,1,0,0,0
7.0,2022,Q2,6,NOV Issued,2,1,1,0,0,0
7.0,2022,Q2,6,Under Investigation,13,12,12,0,0,0
7.0,2022,Q3,7,Closed,26,24,15,3,0,0
7.0,2022,Q3,7,Completed,160,121,47,9,0,0
7.0,2022,Q3,7,NOV Issued,1,0,1,0,0,0
7.0,2022,Q3,7,Open Duplicate,2,2,1,0,0,0
7.0,2022,Q3,7,Under Investigation,15,13,15,0,0,0
7.0,2022,Q3,8,Closed,37,34,21,2,0,0
7.0,2022,Q3,8,Completed,155,121,41,3,0,0
7.0,2022,Q3,8,Initiated,2,2,2,0,0,0
7.0,2022,Q3,8,NOV Issued,3,2,3,0,0,0
