DISTRICT_ASSIGNED,LastInspYear,LastInspQuarter,LastInspMonthNum,StatusCurrent,TotalCases,Cases_NoInspection,Cases_Habitability,Cases_Retaliation,Cases_Retaliation_DuringMoratorium,Cases_WithNOV
6.0,2021.0,Q3,9.0,Initiated,1,0,1,0,0,0
6.0,2021.0,Q3,9.0,NOV Issued,3,0,3,0,0,0
6.0,2021.0,Q3,9.0,Under Investigation,1,0,1,0,0,0
6.0,2021.0,Q3,9.0,Warning,1,0,1,0,0,0
6.0,2021.0,Q4,10.0,Closed,1,0,0,0,0,0
6.0,2021.0,Q4,10.0,Completed,44,0,10,0,0,0
6.0,2021.0,Q4,11.0,Completed,37,0,10,0,0,0
6.0,2021.0,Q4,11.0,NOV Issued,2,0,1,0,0,0
6.0,2021.0,Q4,11.0,Open Duplicate,1,0,0,0,0,0
6.0,2021.0,Q4,12.0,Closed,1,0,0,0,0,0
6.0,2021.0,Q4,12.0,Completed,29,0,8,0,0,0
6.0,2021.0,Q4,12.0,NOV Issued,2,0,2,0,0,0
6.0,2021.0,Q4,12.0,Withdrawn,1,0,1,0,0,0
6.0,2022.0,Q1,1.0,Closed,2,0,0,0,0,0
6.0,2022.0,Q1,1.0,Completed,60,0,20,0,0,0
6.0,2022.0,Q1,1.0,NOV Issued,1,0,1,0,0,0
6.0,2022.0,Q1,2.0,Completed,49,0,16,0,0,0
6.0,2022.0,Q1,2.0,Under Investigation,1,0,0,0,0,0
6.0,2022.0,Q1,2.0,Withdrawn,1,0,0,0,0,0
6.0,2022.0,Q1,3.0,Closed,1,0,0,0,0,0
6.0,2022.0,Q1,3.0,Completed,47,0,16,0,0,0
6.0,2022.0,Q1,3.0,EO Repair Restore Issued,1,0,1,0,0,0
6.0,2022.0,Q1,3.0,NOV Issued,1,0,1,0,0,0
6.0,2022.0,Q2,4.0,Closed,1,0,0,0,0,0
6.0,2022.0,Q2,4.0,Completed,41,0,12,0,0,0
6.0,2022.0,Q2,4.0,Initiated,1,0,1,0,0,0
6.0,2022.0,Q2,5.0,Closed,1,0,0,0,0,0
6.0,2022.0,Q2,5.0,Completed,47,0,12,0,0,0
6.0,2022.0,Q2,5.0,Initiated,1,0,1,0,0,0
6.0,2022.0,Q2,5.0,Under Investigation,1,0,1,0,0,0
6.0,2022.0,Q2,6.0,Closed,1,0,0,0,0,0
6.0,2022.0,Q2,6.0,Completed,25,0,9,0,0,0
6.0,2022.0,Q3,7.0,Closed,2,0,0,0,0,0
6.0,2022.0,Q3,7.0,Completed,18,0,2,0,0,0
6.0,2022.0,Q3,7.0,Warning,1,0,1,0,0,0
6.0,2022.0,Q3,8.0,Closed,4,0,0,0,0,0
6.0,2022.0,Q3,8.0,Completed,24,0,4,0,0,0
6.0,2022.0,Q3,8.0,Compliance Achieved,1,0,1,0,0,0
6.0,2022.0,Q3,8.0,Initiated,2,0,2,0,0,0
6.0,2022.0,Q3,8.0,NOV Issued,1,0,0,0,0,0
6.0,2022.0,Q3,9.0,Completed,28,0,5,0,0,0
6.0,2022.0,Q3,9.0,EO Vacate Close Issued,1,0,0,0,0,0
6.0,2022.0,Q3,9.0,NOV Issued,1,0,0,0,0,0
6.0,2022.0,Q3,9.0,Under Investigation,1,0,0,0,0,0
6.0,2022.0,Q4,10.0,Closed,1,0,0,0,0,0
6.0,2022.0,Q4,10.0,Completed,37,0,9,0,0,0
6.0,2022.0,Q4,10.0,Compliance Achieved,1,0,1,0,0,0
6.0,2022.0,Q4,10.0,NOV Issued,1,0,0,0,0,0
6.0,2022.0,Q4,11.0,Closed,2,0,0,0,0,0
6.0,2022.0,Q4,11.0,Completed,66,0,11,0,0,0
6.0,2022.0,Q4,11.0,NOV Issued,2,0,1,0,0,0
6.0,2022.0,Q4,12.0,Closed,4,0,0,0,0,0
6.0,2022.0,Q4,12.0,Completed,48,0,11,0,0,0
6.0,2023.0,Q1,1.0,Completed,41,0,5,0,0,0
6.0,2023.0,Q1,1.0,Under Investigation,1,0,1,0,0,0
6.0,2023.0,Q1,2.0,Citation Issued,1,0,0,0,0,0
6.0,2023.0,Q1,2.0,Closed,1,0,0,0,0,0
6.0,2023.0,Q1,2.0,Completed,49,0,6,0,0,0
6.0,2023.0,Q1,2.0,Initiated,1,0,0,0,0,0
6.0,2023.0,Q1,3.0,Closed,3,0,2,0,0,0
6.0,2023.0,Q1,3.0,Completed,61,0,8,0,0,0
6.0,2023.0,Q1,3.0,NOV Issued,2,0,0,0,0,0
6.0,2023.0,Q1,3.0,Under Investigation,1,0,1,0,0,0
6.0,2023.0,Q2,4.0,Completed,54,0,7,0,0,0
6.0,2023.0,Q2,4.0,EO Repair Restore Issued,1,0,0,0,0,0
6.0,2023.0,Q2,5.0,Closed,3,0,0,0,0,0
6.0,2023.0,Q2,5.0,Completed,52,0,7,0,0,0
6.0,2023.0,Q2,5.0,NOV Issued,6,0,0,0,0,0
6.0,2023.0,Q2,5.0,Referred to Law,1,0,0,0,0,0
6.0,2023.0,Q2,5.0,Under Investigation,1,0,0,0,0,0
6.0,2023.0,Q2,6.0,Citation Issued,1,0,0,0,0,0
6.0,2023.0,Q2,6.0,Completed,81,0,7,0,0,0
6.0,2023.0,Q2,6.0,NOV Issued,1,0,0,0,0,0
6.0,2023.0,Q2,6.0,Referred to Law,1,0,0,0,0,0
6.0,2023.0,Q2,6.0,Under Investigation,4,0,4,0,0,0
6.0,2023.0,Q2,6.0,Warning,1,0,0,0,0,0
6.0,2023.0,Q3,7.0,Closed,3,0,1,0,0,0
6.0,2023.0,Q3,7.0,Completed,52,0,5,0,0,0
6.0,2023.0,Q3,7.0,Hazard Correction Order Issued,1,0,0,0,0,0
6.0,2023.0,Q3,7.0,Referred to Law,1,0,1,0,0,0
6.0,2023.0,Q3,7.0,Under Investigation,3,0,2,0,0,0
6.0,2023.0,Q3,7.0,Warning,1,0,0,0,0,0
6.0,2023.0,Q3,7.0,Withdrawn,1,0,0,0,0,0
6.0,2023.0,Q3,8.0,Closed,2,0,0,0,0,0
6.0,2023.0,Q3,8.0,Completed,56,0,7,0,0,0
6.0,2023.0,Q3,8.0,Initiated,1,0,0,0,0,0
6.0,2023.0,Q3,8.0,Referred to Law,1,0,0,0,0,0
6.0,2023.0,Q3,8.0,Under Investigation,4,0,2,0,0,0
6.0,2023.0,Q3,8.0,Warning,1,0,0,0,0,0
6.0,2023.0,Q3,9.0,Citation Issued,1,0,0,0,0,0
6.0,2023.0,Q3,9.0,Closed,3,0,0,0,0,0
6.0,2023.0,Q3,9.0,Completed,52,0,9,0,0,0
6.0,2023.0,Q3,9.0,EO Vacate Close Issued,1,0,0,0,0,0
6.0,2023.0,Q3,9.0,Initiated,1,0,1,0,0,0
6.0,2023.0,Q3,9.0,Under Investigation,8,0,2,0,0,0
6.0,2023.0,Q4,10.0,Closed,1,0,0,0,0,0
6.0,2023.0,Q4,10.0,Completed,48,0,7,0,0,0
6.0,2023.0,Q4,10.0,NOV Issued,2,0,1,0,0,0
6.0,2023.0,Q4,10.0,Under Investigation,8,0,1,0,0,0
6.0,2023.0,Q4,11.0,Closed,3,0,1,0,0,0
6.0,2023.0,Q4,11.0,Completed,45,0,8,0,0,0
6.0,2023.0,Q4,11.0,EO Repair Restore Issued,1,0,1,0,0,0
6.0,2023.0,Q4,11.0,Initiated,1,0,0,0,0,0
6.0,2023.0,Q4,11.0,Under Investigation,3,0,0,0,0,0
6.0,2023.0,Q4,12.0,Closed,4,0,0,0,0,0
6.0,2023.0,Q4,12.0,Completed,40,0,7,0,0,0
6.0,2023.0,Q4,12.0,NOV Issued,2,0,2,0,0,0
6.0,2023.0,Q4,12.0,Under Investigation,10,0,2,0,0,0
6.0,2024.0,Q1,1.0,Completed,44,0,6,1,0,0
6.0,2024.0,Q1,1.0,Initiated,1,0,0,0,0,0
6.0,2024.0,Q1,1.0,Under Investigation,3,0,2,0,0,0
6.0,2024.0,Q1,2.0,Closed,2,0,0,0,0,0
6.0,2024.0,Q1,2.0,Completed,46,0,3,1,0,0
6.0,2024.0,Q1,2.0,EO Vacate Close Issued,1,0,0,0,0,0
6.0,2024.0,Q1,2.0,Under Investigation,5,0,2,0,0,0
6.0,2024.0,Q1,3.0,Closed,3,0,1,0,0,0
6.0,2024.0,Q1,3.0,Completed,55,0,9,0,0,0
6.0,2024.0,Q1,3.0,NOV Issued,1,0,1,0,0,0
6.0,2024.0,Q1,3.0,Under Investigation,3,0,1,0,0,0
6.0,2024.0,Q2,4.0,Citation Issued,1,0,0,0,0,0
6.0,2024.0,Q2,4.0,Closed,2,0,0,0,0,0
6.0,2024.0,Q2,4.0,Completed,61,0,5,1,0,0
6.0,2024.0,Q2,4.0,Under Investigation,1,0,1,0,0,0
6.0,2024.0,Q2,5.0,Closed,3,0,0,0,0,0
6.0,2024.0,Q2,5.0,Completed,42,0,5,0,0,0
6.0,2024.0,Q2,5.0,Initiated,2,0,0,0,0,0
6.0,2024.0,Q2,5.0,NOV Issued,2,0,0,0,0,0
6.0,2024.0,Q2,5.0,Under Investigation,3,0,1,0,0,0
6.0,2024.0,Q2,5.0,Withdrawn,1,0,0,0,0,0
6.0,2024.0,Q2,6.0,Closed,1,0,0,0,0,0
6.0,2024.0,Q2,6.0,Completed,61,0,7,0,0,0
6.0,2024.0,Q2,6.0,NOV Issued,1,0,0,0,0,0
6.0,2024.0,Q2,6.0,Warning,1,0,0,0,0,0
6.0,2024.0,Q3,7.0,Completed,62,0,6,0,0,0
6.0,2024.0,Q3,7.0,Under Investigation,1,0,0,0,0,0
6.0,2024.0,Q3,8.0,Closed,2,0,0,0,0,0
6.0,2024.0,Q3,8.0,Completed,80,0,4,0,0,0
6.0,2024.0,Q3,8.0,NOV Issued,1,0,0,0,0,0
6.0,2024.0,Q3,8.0,Under Investigation,2,0,0,0,0,0
6.0,2024.0,Q3,8.0,Warning,1,0,0,0,0,0
6.0,2024.0,Q3,9.0,Closed,1,0,0,0,0,0
6.0,2024.0,Q3,9.0,Completed,44,0,3,0,0,0
6.0,2024.0,Q3,9.0,EO Vacate Close Issued,1,0,0,0,0,0
6.0,2024.0,Q3,9.0,NOV Issued,3,0,0,0,0,0
6.0,2024.0,Q3,9.0,Under Investigation,1,0,0,0,0,0
6.0,2024.0,Q3,9.0,Warning,1,0,0,0,0,0
6.0,2024.0,Q4,10.0,Completed,125,0,9,0,0,0
6.0,2024.0,Q4,10.0,NOV Issued,1,0,0,0,0,0
6.0,2024.0,Q4,10.0,Under Investigation,3,0,0,0,0,0
6.0,2024.0,Q4,11.0,Closed,5,0,0,0,0,0
6.0,2024.0,Q4,11.0,Completed,77,0,6,0,0,0
6.0,2024.0,Q4,11.0,NOV Issued,1,0,0,0,0,0
6.0,2024.0,Q4,11.0,Under Investigation,5,0,0,0,0,0
6.0,2024.0,Q4,12.0,Citation Issued,2,0,0,0,0,0
6.0,2024.0,Q4,12.0,Closed,1,0,0,0,0,0
6.0,2024.0,Q4,12.0,Completed,69,0,6,0,0,0
6.0,2024.0,Q4,12.0,NOV Issued,1,0,0,0,0,0
6.0,2024.0,Q4,12.0,Under Investigation,2,0,0,0,0,0
6.0,2024.0,Q4,12.0,Warning,1,0,0,0,0,0
6.0,2024.0,Q4,12.0,Withdrawn,1,0,0,0,0,0
6.0,2025.0,Q1,1.0,Closed,1,0,1,0,0,0
6.0,2025.0,Q1,1.0,Completed,77,0,7,0,0,0
6.0,2025.0,Q1,1.0,NOV Issued,1,0,0,0,0,0
6.0,2025.0,Q1,1.0,Under Investigation,6,0,0,0,0,0
6.0,2025.0,Q1,1.0,Warning,1,0,0,0,0,0
6.0,2025.0,Q1,2.0,Closed,2,0,0,0,0,0
6.0,2025.0,Q1,2.0,Completed,61,0,6,0,0,0
6.0,2025.0,Q1,2.0,Under Investigation,2,0,1,0,0,0
6.0,2025.0,Q1,3.0,Citation Issued,2,0,0,0,0,0
6.0,2025.0,Q1,3.0,Closed,1,0,1,0,0,0
6.0,2025.0,Q1,3.0,Completed,67,0,8,0,0,0
6.0,2025.0,Q1,3.0,EO Vacate Close Issued,2,0,0,0,0,0
6.0,2025.0,Q1,3.0,Initiated,1,0,0,0,0,0
6.0,2025.0,Q1,3.0,NOV Issued,3,0,0,0,0,0
6.0,2025.0,Q1,3.0,Under Investigation,3,0,0,0,0,0
6.0,2025.0,Q2,4.0,Citation Issued,1,0,0,0,0,0
6.0,2025.0,Q2,4.0,Closed,1,0,0,0,0,0
6.0,2025.0,Q2,4.0,Completed,64,0,3,0,0,0
6.0,2025.0,Q2,4.0,EO Vacate Close Issued,2,0,0,0,0,0
6.0,2025.0,Q2,4.0,Initiated,1,0,0,0,0,0
6.0,2025.0,Q2,4.0,NOV Issued,3,0,0,0,0,0
6.0,2025.0,Q2,4.0,Warning,1,0,0,0,0,0
6.0,2025.0,Q2,5.0,Citation Issued,2,0,0,0,0,0
6.0,2025.0,Q2,5.0,Closed,2,0,0,0,0,0
6.0,2025.0,Q2,5.0,Completed,74,0,5,0,0,0
6.0,2025.0,Q2,5.0,EO Repair Restore Issued,1,0,0,0,0,0
6.0,2025.0,Q2,5.0,NOV Issued,3,0,1,0,0,0
6.0,2025.0,Q2,5.0,Under Investigation,8,0,1,0,0,0
6.0,2025.0,Q2,5.0,Warning,2,0,0,0,0,0
6.0,2025.0,Q2,6.0,Closed,2,0,0,0,0,0
6.0,2025.0,Q2,6.0,Completed,83,0,13,0,0,0
6.0,2025.0,Q2,6.0,NOV Issued,6,0,1,0,0,0
6.0,2025.0,Q2,6.0,Under Investigation,4,0,0,0,0,0
6.0,2025.0,Q2,6.0,Warning,2,0,0,0,0,0
6.0,2025.0,Q3,7.0,Closed,2,0,0,0,0,0
6.0,2025.0,Q3,7.0,Completed,71,0,4,0,0,0
6.0,2025.0,Q3,7.0,NOV Issued,4,0,0,0,0,0
6.0,2025.0,Q3,7.0,Under Investigation,7,0,0,0,0,0
6.0,2025.0,Q3,7.0,Warning,1,0,0,0,0,0
6.0,2025.0,Q3,8.0,Closed,1,0,0,0,0,0
6.0,2025.0,Q3,8.0,Completed,47,0,4,0,0,0
6.0,2025.0,Q3,8.0,NOV Issued,2,0,0,0,0,0
6.0,2025.0,Q3,8.0,Under Investigation,3,0,0,0,0,0
6.0,2025.0,Q3,9.0,Closed,1,0,0,0,0,0
6.0,2025.0,Q3,9.0,Completed,77,0,6,0,0,0
6.0,2025.0,Q3,9.0,EO Vacate Close Issued,1,0,0,0,0,0
6.0,2025.0,Q3,9.0,Initiated,10,0,0,0,0,0
6.0,2025.0,Q3,9.0,NOV Issued,2,0,0,0,0,0
6.0,2025.0,Q3,9.0,Under Investigation,3,0,0,0,0,0
6.0,2025.0,Q3,9.0,Warning,4,0,0,0,0,0
6.0,2025.0,Q4,10.0,Closed,3,0,0,0,0,0
6.0,2025.0,Q4,10.0,Completed,37,0,3,0,0,0
6.0,2025.0,Q4,10.0,Initiated,4,0,1,0,0,0
6.0,2025.0,Q4,10.0,NOV Issued,2,0,0,0,0,0
6.0,2025.0,Q4,10.0,Open Duplicate,1,0,0,0,0,0
6.0,2025.0,Q4,10.0,Under Investigation,4,0,0,0,0,0
6.0,,,,Application Completed,5,5,5,0,0,0
6.0,,,,Citation Issued,16,16,3,0,0,0
6.0,,,,Closed,2142,2142,1114,43,14,0
6.0,,,,Completed,8893,8893,2218,141,33,0
6.0,,,,Compliance Achieved,8,8,6,1,0,0
6.0,,,,EO Repair Restore Issued,1,1,0,0,0,0
6.0,,,,EO Vacate Close Issued,3,3,1,0,0,0
6.0,,,,Hazard Correction Order Issued,16,16,1,0,0,0
6.0,,,,Initiated,135,135,82,2,1,0
6.0,,,,Issued,22,22,22,0,0,0
6.0,,,,NOV Issued,73,73,26,0,0,0
6.0,,,,Open Duplicate,129,129,21,0,0,0
6.0,,,,Referred to Law,10,10,0,0,0,0
6.0,,,,Reviews Completed,11,11,11,0,0,0
6.0,,,,Reviews In Process,6,6,6,0,0,0
6.0,,,,Under Investigation,876,876,316,23,0,0
6.0,,,,Warning,4,4,1,1,0,0
6.0,,,,Withdrawn,7,7,4,0,0,0
7.0,2003.0,Q4,11.0,Completed,14,0,2,0,0,0
7.0,2003.0,Q4,12.0,Completed,24,0,3,0,0,0
7.0,2004.0,Q1,1.0,Completed,26,0,3,0,0,0
7.0,2004.0,Q1,2.0,Completed,27,0,2,0,0,0
7.0,2004.0,Q1,3.0,Completed,44,0,3,0,0,0
7.0,2004.0,Q2,4.0,Completed,31,0,6,0,0,0
7.0,2004.0,Q2,5.0,Completed,44,0,7,0,0,0
7.0,2004.0,Q2,6.0,Completed,41,0,5,0,0,0
7.0,2004.0,Q3,7.0,Completed,42,0,4,0,0,0
7.0,2004.0,Q3,8.0,Completed,38,0,4,0,0,0
7.0,2004.0,Q3,9.0,Completed,23,0,5,0,0,0
7.0,2004.0,Q4,10.0,Completed,26,0,9,0,0,0
7.0,2004.0,Q4,11.0,Completed,21,0,1,0,0,0
7.0,2004.0,Q4,12.0,Completed,25,0,6,0,0,0
7.0,2005.0,Q1,1.0,Completed,23,0,3,0,0,0
7.0,2005.0,Q1,2.0,Completed,34,0,8,0,0,0
7.0,2005.0,Q1,3.0,Completed,30,0,5,0,0,0
7.0,2005.0,Q2,4.0,Completed,25,0,2,0,0,0
7.0,2005.0,Q2,5.0,Completed,59,0,9,0,0,0
7.0,2005.0,Q2,6.0,Completed,48,0,7,0,0,0
7.0,2005.0,Q3,7.0,Completed,42,0,6,0,0,0
7.0,2005.0,Q3,8.0,Completed,56,0,4,0,0,0
7.0,2005.0,Q3,9.0,Completed,40,0,2,0,0,0
7.0,2005.0,Q4,10.0,Completed,59,0,11,0,0,0
7.0,2005.0,Q4,11.0,Completed,45,0,5,0,0,0
7.0,2005.0,Q4,12.0,Completed,42,0,7,0,0,0
7.0,2006.0,Q1,1.0,Completed,33,0,8,0,0,0
7.0,2006.0,Q1,2.0,Completed,38,0,12,1,0,0
7.0,2006.0,Q1,3.0,Completed,46,0,10,0,0,0
7.0,2006.0,Q2,4.0,Completed,46,0,8,1,0,0
7.0,2006.0,Q2,5.0,Completed,68,0,14,1,0,0
7.0,2006.0,Q2,6.0,Completed,46,0,8,0,0,0
7.0,2006.0,Q3,7.0,Completed,51,0,5,0,0,0
7.0,2006.0,Q3,8.0,Completed,59,0,6,0,0,0
7.0,2006.0,Q3,9.0,Completed,53,0,1,0,0,0
7.0,2006.0,Q4,10.0,Completed,57,0,10,0,0,0
7.0,2006.0,Q4,11.0,Completed,38,0,11,0,0,0
7.0,2006.0,Q4,12.0,Completed,47,0,16,0,0,0
7.0,2007.0,Q1,1.0,Completed,44,0,11,0,0,0
7.0,2007.0,Q1,2.0,Completed,40,0,9,0,0,0
7.0,2007.0,Q1,3.0,Completed,40,0,10,0,0,0
7.0,2007.0,Q2,4.0,Completed,41,0,4,0,0,0
7.0,2007.0,Q2,5.0,Completed,47,0,8,0,0,0
7.0,2007.0,Q2,6.0,Completed,50,0,6,0,0,0
7.0,2007.0,Q3,7.0,Completed,61,0,7,0,0,0
7.0,2007.0,Q3,8.0,Completed,88,0,10,0,0,0
7.0,2007.0,Q3,9.0,Completed,54,0,4,1,0,0
7.0,2007.0,Q4,10.0,Completed,53,0,9,1,0,0
7.0,2007.0,Q4,11.0,Completed,47,0,2,0,0,0
7.0,2007.0,Q4,12.0,Completed,44,0,6,0,0,0
7.0,2008.0,Q1,1.0,Completed,50,0,5,0,0,0
7.0,2008.0,Q1,2.0,Completed,56,0,3,0,0,0
7.0,2008.0,Q1,3.0,Completed,54,0,5,0,0,0
7.0,2008.0,Q2,4.0,Completed,62,0,2,0,0,0
7.0,2008.0,Q2,5.0,Completed,65,0,2,0,0,0
7.0,2008.0,Q2,6.0,Completed,71,0,7,0,0,0
7.0,2008.0,Q3,7.0,Completed,99,0,7,0,0,0
7.0,2008.0,Q3,8.0,Completed,92,0,5,0,0,0
7.0,2008.0,Q3,9.0,Completed,72,0,8,0,0,0
7.0,2008.0,Q4,10.0,Completed,67,0,6,0,0,0
7.0,2008.0,Q4,11.0,Completed,53,0,9,0,0,0
7.0,2008.0,Q4,12.0,Completed,35,0,8,0,0,0
7.0,2009.0,Q1,1.0,Completed,33,0,5,0,0,0
7.0,2009.0,Q1,2.0,Completed,32,0,5,0,0,0
7.0,2009.0,Q1,3.0,Completed,28,0,3,0,0,0
7.0,2009.0,Q2,4.0,Completed,39,0,3,0,0,0
7.0,2009.0,Q2,5.0,Completed,45,0,6,0,0,0
7.0,2009.0,Q2,6.0,Completed,56,0,5,1,0,0
7.0,2009.0,Q3,7.0,Completed,71,0,6,0,0,0
7.0,2009.0,Q3,8.0,Completed,52,0,3,0,0,0
7.0,2009.0,Q3,9.0,Completed,53,0,3,0,0,0
7.0,2009.0,Q4,10.0,Completed,69,0,4,0,0,0
7.0,2009.0,Q4,11.0,Completed,46,0,6,0,0,0
7.0,2009.0,Q4,12.0,Completed,37,0,5,0,0,0
7.0,2010.0,Q1,1.0,Completed,29,0,5,0,0,0
7.0,2010.0,Q1,2.0,Completed,41,0,8,0,0,0
7.0,2010.0,Q1,3.0,Completed,40,0,2,0,0,0
7.0,2010.0,Q2,4.0,Completed,48,0,2,0,0,0
7.0,2010.0,Q2,5.0,Completed,34,0,2,0,0,0
7.0,2010.0,Q2,6.0,Completed,80,0,6,0,0,0
7.0,2010.0,Q3,7.0,Completed,115,0,5,0,0,0
7.0,2010.0,Q3,8.0,Completed,67,0,4,0,0,0
7.0,2010.0,Q3,9.0,Completed,58,0,8,0,0,0
7.0,2010.0,Q4,10.0,Completed,67,0,3,0,0,0
7.0,2010.0,Q4,11.0,Completed,49,0,8,0,0,0
7.0,2010.0,Q4,12.0,Completed,64,0,11,0,0,0
7.0,2011.0,Q1,1.0,Completed,50,0,7,0,0,0
7.0,2011.0,Q1,2.0,Completed,34,0,8,0,0,0
7.0,2011.0,Q1,3.0,Completed,35,0,5,0,0,0
7.0,2011.0,Q2,4.0,Completed,40,0,12,2,0,0
7.0,2011.0,Q2,5.0,Completed,26,0,5,0,0,0
7.0,2011.0,Q2,6.0,Completed,41,0,2,1,0,0
7.0,2011.0,Q3,7.0,Completed,38,0,9,0,0,0
7.0,2011.0,Q3,8.0,Completed,50,0,10,0,0,0
7.0,2011.0,Q3,9.0,Completed,44,0,9,0,0,0
7.0,2011.0,Q4,10.0,Completed,35,0,5,0,0,0
7.0,2011.0,Q4,11.0,Completed,39,0,8,0,0,0
7.0,2011.0,Q4,12.0,Completed,43,0,11,0,0,0
7.0,2012.0,Q1,1.0,Completed,18,0,3,0,0,0
7.0,2012.0,Q1,2.0,Completed,40,0,7,0,0,0
7.0,2012.0,Q1,3.0,Completed,43,0,10,0,0,0
7.0,2012.0,Q2,4.0,Completed,35,0,10,0,0,0
7.0,2012.0,Q2,5.0,Completed,44,0,4,0,0,0
7.0,2012.0,Q2,6.0,Completed,37,0,5,0,0,0
7.0,2012.0,Q3,7.0,Completed,35,0,5,0,0,0
7.0,2012.0,Q3,8.0,Completed,65,0,10,0,0,0
7.0,2012.0,Q3,9.0,Completed,50,0,8,0,0,0
7.0,2012.0,Q4,10.0,Completed,32,0,5,0,0,0
7.0,2012.0,Q4,11.0,Completed,41,0,6,0,0,0
7.0,2012.0,Q4,12.0,Completed,31,0,10,0,0,0
7.0,2013.0,Q1,1.0,Completed,49,0,15,0,0,0
7.0,2013.0,Q1,2.0,Completed,32,0,7,0,0,0
7.0,2013.0,Q1,3.0,Completed,40,0,10,1,0,0
7.0,2013.0,Q2,4.0,Completed,37,0,10,0,0,0
7.0,2013.0,Q2,5.0,Completed,32,0,6,0,0,0
7.0,2013.0,Q2,6.0,Completed,37,0,7,0,0,0
7.0,2013.0,Q3,7.0,Completed,44,0,5,0,0,0
7.0,2013.0,Q3,8.0,Completed,38,0,8,0,0,0
7.0,2013.0,Q3,9.0,Completed,45,0,10,0,0,0
7.0,2013.0,Q4,10.0,Closed,1,0,0,0,0,0
7.0,2013.0,Q4,10.0,Completed,48,0,6,0,0,0
7.0,2013.0,Q4,11.0,Completed,30,0,7,0,0,0
7.0,2013.0,Q4,12.0,Completed,35,0,5,0,0,0
7.0,2014.0,Q1,1.0,Completed,45,0,6,0,0,0
7.0,2014.0,Q1,2.0,Closed,1,0,0,0,0,0
7.0,2014.0,Q1,2.0,Completed,22,0,2,0,0,0
7.0,2014.0,Q1,3.0,Completed,30,0,8,0,0,0
7.0,2014.0,Q2,4.0,Completed,44,0,6,1,0,0
7.0,2014.0,Q2,5.0,Completed,38,0,4,0,0,0
7.0,2014.0,Q2,6.0,Completed,36,0,4,0,0,0
7.0,2014.0,Q2,6.0,NOV Issued,1,0,1,0,0,0
7.0,2014.0,Q3,7.0,Completed,52,0,2,0,0,0
7.0,2014.0,Q3,7.0,Initiated,1,0,1,0,0,0
7.0,2014.0,Q3,8.0,Completed,46,0,8,0,0,0
7.0,2014.0,Q3,9.0,Completed,45,0,4,0,0,0
7.0,2014.0,Q4,10.0,Completed,64,0,12,0,0,0
7.0,2014.0,Q4,11.0,Closed,1,0,0,0,0,0
7.0,2014.0,Q4,11.0,Completed,50,0,3,0,0,0
7.0,2014.0,Q4,12.0,Completed,38,0,5,1,0,0
7.0,2015.0,Q1,1.0,Completed,48,0,5,0,0,0
7.0,2015.0,Q1,2.0,Completed,42,0,5,0,0,0
7.0,2015.0,Q1,3.0,Completed,45,0,6,0,0,0
7.0,2015.0,Q2,4.0,Completed,57,0,10,0,0,0
7.0,2015.0,Q2,5.0,Completed,56,0,10,0,0,0
7.0,2015.0,Q2,6.0,Completed,81,0,7,0,0,0
7.0,2015.0,Q3,7.0,Completed,56,0,11,0,0,0
7.0,2015.0,Q3,8.0,Completed,69,0,11,0,0,0
7.0,2015.0,Q3,9.0,Completed,63,0,8,0,0,0
7.0,2015.0,Q4,10.0,Completed,70,0,9,0,0,0
7.0,2015.0,Q4,11.0,Closed,1,0,1,0,0,0
7.0,2015.0,Q4,11.0,Completed,48,0,8,0,0,0
7.0,2015.0,Q4,12.0,Completed,70,0,12,0,0,0
7.0,2016.0,Q1,1.0,Completed,69,0,8,0,0,0
7.0,2016.0,Q1,2.0,Completed,57,0,8,0,0,0
7.0,2016.0,Q1,3.0,Completed,64,0,6,0,0,0
7.0,2016.0,Q2,4.0,Completed,61,0,5,0,0,0
7.0,2016.0,Q2,5.0,Completed,52,0,8,0,0,0
7.0,2016.0,Q2,6.0,Completed,50,0,8,0,0,0
7.0,2016.0,Q3,7.0,Completed,57,0,9,1,0,0
7.0,2016.0,Q3,8.0,Completed,79,0,13,0,0,0
7.0,2016.0,Q3,9.0,Citation Issued,1,0,0,0,0,0
7.0,2016.0,Q3,9.0,Completed,54,0,5,0,0,0
7.0,2016.0,Q4,10.0,Closed,1,0,0,0,0,0
7.0,2016.0,Q4,10.0,Completed,77,0,8,1,0,0
7.0,2016.0,Q4,10.0,Issued,1,0,1,0,0,0
7.0,2016.0,Q4,11.0,Completed,56,0,14,0,0,0
7.0,2016.0,Q4,12.0,Completed,43,0,9,0,0,0
7.0,2017.0,Q1,1.0,Completed,59,0,16,1,0,0
7.0,2017.0,Q1,2.0,Completed,35,0,8,0,0,0
7.0,2017.0,Q1,3.0,Closed,2,0,1,0,0,0
7.0,2017.0,Q1,3.0,Completed,90,0,29,3,0,0
7.0,2017.0,Q2,4.0,Completed,47,0,9,0,0,0
7.0,2017.0,Q2,4.0,Initiated,1,0,1,0,0,0
7.0,2017.0,Q2,5.0,Closed,2,0,0,0,0,0
7.0,2017.0,Q2,5.0,Completed,80,0,8,0,0,0
7.0,2017.0,Q2,6.0,Completed,62,0,9,0,0,0
7.0,2017.0,Q3,7.0,Completed,65,0,11,0,0,0
7.0,2017.0,Q3,8.0,Completed,75,0,8,0,0,0
